source_id,dataset,split,session_kind,session_root,media_types,rgb_count,mask_count,depth_count,pose_count,file_count,file_size_bytes,sha256,md5,timestamp_start,timestamp_end,timestamp_basis,fps,fps_basis,resolution_width,resolution_height,resolution_consistent,missing_frame_status,missing_frame_count,duplicate_frame_count,corrupt_frame_count,decodability_status,alignment_status,history_roles,is_consumed,is_burned,is_fresh,is_reserved,research_questions_supported
SRC-b82b4e421e110cb1270c,Replay,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\hftf\stage-c-d2-six-source-media-acquisition-20260802\staging\s\02-299342f2bb38,pose;structured,0,0,0,13,15,0,,,,,not_evaluable,,not_evaluable,,,True,pose:contiguous_numeric_sequence,0,1,15,partial_or_failed,not_evaluable_single_modality_or_non_frame_pose,replay,,,,,pose/trajectory availability and temporal alignment;egomotion or motion-attribution diagnostics;runtime/replay regression and causal trace auditing
SRC-b82b74a723c95800f5b8,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\dual-loop\target-local-background-warp-residual-r0,structured,0,0,0,0,4,6297,a23d9c45a6e53fc141ca975761efe3a01c7757e036e5fa6edd41c7cf85b2613d,36a4ebfb39f948b2423db2a008e12109,,,not_evaluable,,not_evaluable,,,True,metadata:noncontiguous_sampling_or_large_span,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,replay,,,,,runtime/replay regression and causal trace auditing
SRC-b82e3103bd8cbd7b925a,SANPO,dev,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-v3-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_lowlight_dev_01_000010,image;mask;structured,0,2,0,0,3,22650,1fb5404b04b6f8e75800b3b3a86d7bd899c59de272ea94ebe8ec9171e01aa2ec,406ab335186f4aa5fd472661f9d9e0fb,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,development;source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-b82feecb3a5e31738940,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_blind_04_000000,image;mask;structured,0,2,0,0,3,23644,e3275fd9b4b6e64ae23b173ff0507420639952a53343d18cc7bdd9f0984644c3,83704fb9fec5307f1283c40eea7da43f,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-b836d2f515886e6f9a16,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-1sft-pedestrian-gpt5-current-20260716\device_artifacts\public-video-edge-inference\20260715T155944Z,structured,0,0,0,0,1,4105,9610a91cce18324f84687591a0e753d9e5ffd08e49c5b09643d9db2322c91a67,a0edbea5ac56b47950349e7c5b8fcd9a,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-b84c34c8333986e31390,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-stage-b-r3-sanpo-04bfa5b7-25frames-20260801\source_metadata,mask;structured,0,1,0,0,4,30286,12f7f5174f36e8d173e03de1e894eff88e172884a1c18210b19978ab0314957c,6bbb6bfec1807a61518787ed76636776,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-b859206210faaf4f3a1e,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-provisional-training-r5-20260717\sanpo-jtmy-horse-carriage-gpt5-20260716,mask;structured,0,1,0,0,3,5748,2e27a039be1320bee23759ff1fd0383553bcbac386c9264f458058562292e7c9,ef0fac9f4657ca0ad3aee910ba48a2e4,,,not_evaluable,,not_evaluable,,,True,mask:not_evaluable;metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-b85a8538978c9431223f,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\failure-case-atlas-batch-r0\smoke-2-r3\categories\yolo_attribution,image;rgb;structured,1,0,0,0,2,66181,ead63014e60da320def5e184aa6bfa82cfcf4136d047c01b08be068964b40722,ed7819894800e780b56f5375bff96a56,0.0,1.0,filename_or_metadata,,not_evaluable,1280,2380,True,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,consumed;regression,True,,,,RGB continuity/source characterization;detection or tracking development
SRC-b8a2b0c915aab90120a5,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-1sft-pedestrian-gpt5-approaching-center-person-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T165448Z,structured,0,0,0,0,1,8680,a95f6681d3bfb79f0fcc0a974b30f6bbf33d3f522838cb1c54264ed054edd4a9,db412cce92964cecf9e391d4160c592d,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-b8a48121243fd4d3e33f,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_blind_04_000012,image;mask;structured,0,2,0,0,3,24566,3123a7787fe9c44559d045acb9f6eef0c34bb47a3183f67cd2fac14c2811ffa4,bd4eb1e14387fc3b82ab5d84829a42c7,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-b8a944e26def172a049c,Replay,train,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-crosscam-codex\small-target-r12d-training-v4\yolo26n_p2_stride4-seed2026072203,structured,0,0,0,0,3,8888,244b252d646eaeff29809e4494ede88b7442459d1de0e654c8f4d0e6bf522b08,9636924831462d79e23c8ef2ee26204f,55.129,1186.58,filename_or_metadata,0.025931592,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay;train,,,,,runtime/replay regression and causal trace auditing
SRC-b8bcbda44e86d68935b1,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_r3_rotation_leakage_source_localization_pilots\pilot_w1_r5\progress,structured,0,0,0,0,9,4735,11437e4608d6b2fd4b2a4385842b6d38d9e3e86134613b70471ca2037b79f748,10f7d37bfa0c703eb310e5bbf30bbb8a,,,not_evaluable,,not_evaluable,,,True,metadata:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,synthetic,,,,,
SRC-b8c3b3b561869f9237b5,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-h1-r1-sanpo-01c00b13-25frames-20260801,archive;image;mask;rgb;structured,25,25,0,0,77,81136880,2865474a72b6d860b36fa603ad29a1392eeeb44e3813e616e9f33e798ac141d3,6ae91d2ee2c4f67f2a042dd60ca0e147,0.0,4800.0,filename_or_metadata,0.005,timestamp_delta,2208,1242,True,archive:not_evaluable;mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,1,0,all_profiled_readable,aligned_by_frame_key,replay,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;runtime/replay regression and causal trace auditing
SRC-b8ce44de3182297bc9c2,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CAUSAL_B\media\a0_5eb998ee9dc284098a14a23b,image;rgb,12,0,0,0,12,3334730,1b8119e5bc7d000020ba0ffdfc7bb8192c6d3e771d6d537aa80007dd04322ef1,d06aac1444f5a81282017982a7d2408b,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-b8de8a663c9e0aafbe9c,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_r3_rotation_leakage_source_localization_pilots\pilot_w1_r6\clusters\PILOT_ONLY_R3_LOC_R0_C2,structured,0,0,0,0,3,130719,aa67d0e3dc4ed90ba3078ca4f4d5abe4da1345bfbc5c4d10d47de2e10f6345e6,44d46079c87e54aec651616eded143be,0.0,0.13333333333333333,filename_or_metadata,60.0,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,synthetic,,,,,
SRC-b8f028403aeffeb47376,SANPO,test,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\materialized-v2\zKsJQMv6IV6seRnaYa_gp6fYkiKFYR3h_198_50,image;mask;rgb;structured,50,51,0,0,105,159819861,3d5ef970753ba1f003ab28c3a6e074d8e2dc0deec9d469598c3b9034a057cc10,63393f2f78ffa595d00e3f3e066079a0,0.0,18133.0,filename_or_metadata,0.01,timestamp_delta,2208,1242,True,mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,aligned_by_frame_key,event_eval,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;event-level evaluation input inventory
SRC-b9158d2e9aa500850883,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\weak-expansion-v2-review\contact_sheets,image;rgb,21,0,0,0,21,3355822,52fb855da5fd49e19ea2caf75a6e13da42d827ef1bd5d1e96adfda06978011c4,add56c03d1eb7a1e339966c69d33b7ca,,,not_evaluable,,not_evaluable,1600,404,True,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,event_eval,,,,,RGB continuity/source characterization;detection or tracking development;event-level evaluation input inventory
SRC-b917b134195f96a8d6af,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_B\media\a0_acdeed093dfd2ea67c843753,image;rgb,22,0,0,0,22,4124578,717cae76c47a1beb7fcc116112184821955b1541d8adb89b13c0032663fc012f,3ad19238478a35adc023863fbe859fa4,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-b920317bcd4422a4d412,PublicVideo,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-r737-prospective-20260719\overview-5s,image;rgb;structured,2,0,0,0,3,696726,7d6511d7240d1dedaecfb51a51a024225d9806b07b094d18e97216956b977ec1,241926dd92a508127386b25a6d623251,0.0,135000.0,filename_or_metadata,0.0002,timestamp_delta,1536,864,True,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,frame_inventory,,,,,RGB continuity/source characterization;detection or tracking development
SRC-b925f5e39288d4dd8564,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\dual-loop\d0-egomotion-error-attribution-r3,structured,0,0,0,0,2,4070,26dcbefb2e3bf102a57e7f2e3db35861aa014db51dad82eca5d59692e353d5d2,45c35ff7e0b2a2e37216e8fa5b2d5910,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay,,,,,runtime/replay regression and causal trace auditing
SRC-b926e1c4fac26cb8c639,SANPO,test,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\materialized-v2\eeLHCIh4n_wnguIpYNqpD2Ge0l0usqSJ_363_100,image;mask;rgb;structured,100,101,0,0,205,375907206,b5f4037fc0cfb404903193ab5e695545139ef9c5b5c123988e6ec981df53dcc4,d41f86e61da3cc813b3f5497b7b14199,0.0,34133.0,filename_or_metadata,0.01,timestamp_delta,2208,1242,True,mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,aligned_by_frame_key,event_eval,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;event-level evaluation input inventory
SRC-b928a7de11570cb7fd1f,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_A\media\a0_253ace6a72f1bd7ae328583d,image;rgb,22,0,0,0,22,5165414,d7929af731c53189433dfc7e25edef3df00deefc69fbd9a5172c3ceaecaac243,96ac77b9d111abab2b793a0af6793fca,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-b95ded1c92c794023d93,EgoWalk,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\hftf\stage-c-c0-egowalk-api-20260801,structured,0,0,0,0,1,43,68296167581b3cab25bc4b48d0bf09c5df3f0a70cb2a73a7916df551593a9efd,7e6401617d22981cc02a43df9c842535,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,RGB-depth temporal/source inventory for clearance research
SRC-b964b44911caafa919e5,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\hftf\stage-c-d2-six-source-media-path-preflight-20260802,structured,0,0,0,0,1,1213,68ac2e361e6fa0ec077b03102bc37fab8bba5e8b590656b4236932f816dace74,cbbde70bb85e96254aa4c40785a57377,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-b9667e9615228839365e,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\work\debug-u0-runner-v2\prediction-bundle\inference\manifests\baseline_yolo_geometry,structured,0,0,0,0,1,6284,0c7bd22abe197d2edd4de6ea67e17c7525b3bd2bb92ba4f3a722808d1c3a6ae6,021439b1ee69c2074424fe20e56370f1,2001-09-09T01:46:41.000+00:00,2318-07-30T19:33:21.000+00:00,filename_or_metadata,2e-09,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-b96cc77b90b84804c35d,RCLE-composite,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\rcle_source_discovery_r3\successor_r2_preflight\dlr\extreme_geometry__triangle_01,pose;structured,0,0,0,1,1,1794,40962e2be7f20af6dcb305086e1924d3ab7ccdbe7ca6e2d3e224690ead4a3115,69b9ffb45c6d63be012aa8002187c924,2021-10-14T08:13:40.905+00:00,2021-10-14T08:16:38.414+00:00,filename_or_metadata,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,pose/trajectory availability and temporal alignment;egomotion or motion-attribution diagnostics
SRC-b985d5d323d8889733af,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\work\python-deps\rosbags-cpu-20260720\numpy\_core\tests,structured,0,0,0,0,21,1160263,f61905004a4e79fb8aee2a8c96d634aa79c4b480e6658c2ddc063547893f31c3,ed534bc888c4267eb553ef11d0bf4bec,,,not_evaluable,,not_evaluable,,,True,metadata:contiguous_numeric_sequence,7,2,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,
SRC-b9a5aaeca52d051ce562,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_clean_motion_component_localization_r0\stage1\clusters\MCL_R0_ADVIO_13_S1\MCL_R0_ADVIO_13_S1__ROTATION_ONLY__CLEAN,structured,0,0,0,0,3,3969275,2f1a3c3aa51bd87e39a9640877d1194afaa74859e23ce4b0b5b3fead14b2e7e0,1b83a1ef4dfd5f860ecfce19c146be2a,0.311505,10.3289,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;synthetic,,,,,
SRC-b9af2c8d21356d03d0d9,PublicVideo,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-r731-prospective-20260719,structured,0,0,0,0,7,232170,47e72847709d953022d89775e782922f48a60acf91a89cc5ec2f039558509260,15487e1114cb7b0af8ec1899063b1221,2025-05-28T05:24:31.000+00:00,2025-05-28T05:24:31.000+00:00,filename_or_metadata,0.001,timestamp_delta,,,True,metadata:noncontiguous_sampling_or_large_span,0,1,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,
SRC-b9d42cf35d6eb483454f,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\r2a2\candidate-traces\C2_ROUTE_OCCUPANCY_EPISODE_FSM\543bfe145bf647027e365073,structured,0,0,0,0,1,2184,dace0f7ec8a7bd2858e1fc5d6d9948b1a3f6315befe66278800bf1113f27d047,9a1055331d1909f11867e7e1bdca1da6,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory,,,,,
SRC-b9e89f8bcbfa69ee8c78,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\failure-case-atlas-batch-r0\smoke-2-r1\categories\miss,image;rgb;structured,1,0,0,0,2,67792,a315a00fd3dc65e99007394ee1596d826ea4d5d5b456d55dbf4a9b7a271ce5f2,660b0a0abf5ec8e3375a81bc7d9d63fe,0.0,1.0,filename_or_metadata,,not_evaluable,1280,2780,True,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,consumed;regression,True,,,,RGB continuity/source characterization;detection or tracking development
SRC-b9ee529ca44a3cfe7376,PublicVideo,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-r766-prospective-bangkok-modern-20260719\review_windows,image;rgb;structured,4,0,0,0,5,1799692,f7eb7ff5a38d70e7effae0bcfe77818e216fa2c79f133b34178d0490417415cc,a93aaf1b6c11a394513b299d4c82947b,296000.0,351000.0,filename_or_metadata,0.001,timestamp_delta,2304,648,True,rgb:not_evaluable,0,2,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-b9f43834bb373b9f28d7,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\experiments\secondary-corridor-causal\feature-producer-v0-20260717\yolo-config-smoke\Ultralytics,structured,0,0,0,0,2,576,b1abd7076ff1b94eb62ff145aa0bb0a3b3a2b2b118d78fdfc3b529b91c33596d,6c475ced39ffd0cbdb5c0f94706df9b6,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,regression,,,,,
SRC-ba0221f4cc96a7ae2dc1,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_B\media\a0_830f1914092e197fc652744e,image;rgb,22,0,0,0,22,7864578,f546123b20a2b1861e6d8c906914ec258dd8c5fdf510a8a5760759c563b70576,8ae5605fab6a889fe311a9f4791558bf,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-ba0973081ee7625af449,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\device-runs\seed-20260801,structured,0,0,0,0,3,4848900,c32d82abda070d6592ba1f03ea693e1427f9d90f7c6116c2e287856dbbe8552b,cd9a28c68a3bb7fc4276717f246b6a7b,0.0,10600.0,filename_or_metadata,0.01,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,event_eval;frame_inventory,,,,,event-level evaluation input inventory
SRC-ba182c90241395afdb6f,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CAUSAL_B\media\a0_9e92d5d2ae04f21c7d5b0af4,image;rgb,12,0,0,0,12,3022747,18257f6820a3acbdb0a8081cdbee9eba9e7722106f46311d16206dbec54f3cab,ec83d7d4a10f7f8f47a9efdee82d4f16,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-ba21fb9fde847bc3ee6e,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_train_02_000032,image;mask;structured,0,2,0,0,3,21028,32aaf321ac6f9b0b9147463f7b4dc17eedb0df5b189c09449139459ad64f0afe,4bbb45b045485be32c38bf19edc535b6,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth;train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-ba24266348169dd65f9c,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\failure-case-atlas-batch-r0\repro-b\figures,image;rgb,2,0,0,0,2,924068,0d4fd49cce0960153747c17bbef9dcedc59926ead498c2b184a66e46bef9fa69,fb278688531c577fc26062e392d34d55,,,not_evaluable,,not_evaluable,1280,760,True,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,regression,,,,,RGB continuity/source characterization;detection or tracking development
SRC-ba314640aeda369de996,SANPO,test,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\materialized-v3\hx-block,image;mask;rgb;structured,50,51,0,0,105,136558991,c0f393745b62d09305b1dcda325e8f49215780b8a29a9efed8809b36b0829cea,e9dc1c09166e5710621634757635a6ed,0.0,13000.0,filename_or_metadata,0.01,timestamp_delta,2208,1242,True,mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,aligned_by_frame_key,event_eval,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;event-level evaluation input inventory
SRC-ba47b65a7d8306b54b19,Replay,dev,manifest_only,E:\linnan\linnan\artifacts.local\experiments\secondary-corridor-causal\continuous-motion-v2-dev-replay-20260717,structured,0,0,0,0,3,65418,d4303ec394edea2a09dd27b449aa90d8fdc7a1ddfac06b6bcaa98577f392c026,30a02eb85ccff92725ef98eb59592a01,0.0,2900.0,filename_or_metadata,0.01,timestamp_delta,,,True,metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,development;replay,,,,,runtime/replay regression and causal trace auditing
SRC-ba47c1b1aab920f791f3,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-h0-2-sanpo-0099b54c-25frames-20260801,archive;image;mask;rgb;structured,25,25,0,0,77,91471616,13b1696d7de83ebcd8711b6acd3dc2ac9e2758113b902025478028c0bd0fcd45,fc8aa22779d8726260c899cbdafda285,0.0,2400.0,filename_or_metadata,0.01,timestamp_delta,2208,1242,True,archive:not_evaluable;mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,1,0,all_profiled_readable,aligned_by_frame_key,replay,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;runtime/replay regression and causal trace auditing
SRC-ba4fdc62cfaa904f2983,SANPO,dev,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-v3-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_lowlight_dev_01_000001,image;mask;structured,0,2,0,0,3,23729,0bcc616115bcb2189906f35d1d4a4bbbb3f66ff503c2fda39eb735041b215646,e7afab17864a7800b80f0bd21ce735fe,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,development;source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-ba61137ec4867395d2dd,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_four_block_dev_diagnostic_r0\clusters\QMSR1_DEV_ADVIO_15_MAIN_00\arms\QMSR1_DEV_ADVIO_15_MAIN_00__PERIODIC_6DOF_SELF_MOTION__LOW_TEXTURE,structured,0,0,0,0,3,980666,a5f1435ed1d497ff9964cd2cbbf84d21c5988f6358af7c70b0b43aafdb68ecc3,0944bc70af07446a1d0e040d7af1eb9d,0.315654,10.33159,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,development;frame_inventory;synthetic,,,,,
SRC-ba679e5201fa44afc817,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r0\predecessor_dev,structured,0,0,0,0,3,1676759,1496a5ee7c132fbe96182abc1ced6bb1baa7bb0ac7cd745aa7dcf2c476dcbc94,8c65cbaec37c9221848da9cf4a3cca83,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,synthetic,,,,,
SRC-ba6a6d059bdaee6240a3,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\host_process_monitors\formal_run_r0-pid-22344,structured,0,0,0,0,2,127212,0bccd801e9ba3b0187a51d3b8326e4c7e9ca56b486149ef0705f1f84049daa86,b702c127759694a9bb41c29b0ef930c7,2026-07-26T17:15:23.428+00:00,2026-07-26T18:26:51.731+00:00,filename_or_metadata,0.032908228,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,confirmation,,,,,
SRC-ba7408b9eb2f7055fa37,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CAUSAL_A\media\a0_942ce92f465a321c70291d12,image;rgb,12,0,0,0,12,3665577,7a5fbafbbf77eb684f3602ca020129be2c0e4524606fa4aaca9da60e70b7ca50,afd3d9d3a35979090ef0eafe2b7ba35f,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
